"","PercID","TargID","GroupID","known_either","FE_seen","FE_known","FE_verb","FE_num","FE_spat","FE_crea","FE_intra","FE_inter","FE_obs_verb","FE_obs_num","FE_obs_spat","FE_obs_crea","FE_obs_intra","FE_obs_inter","FE_humor","FE_attract","FE_symp","FE_STR","FE_LTR","FE_Match","FE_verb_acq","FE_num_acq","FE_spat_acq","FE_crea_acq","FE_intra_acq","FE_inter_acq","FE_obs_verb_acq","FE_obs_num_acq","FE_obs_spat_acq","FE_obs_crea_acq","FE_obs_intra_acq","FE_obs_inter_acq","FE_humor_acq","FE_attract_acq","FE_symp_acq","FE_STR_acq","FE_LTR_acq","FE_Match_acq"
"1203","SD_4_09_M","SD_4_03_W",4,0,0,0,4,4,3,4,4,4,3,3,3,4,4,4,4,2,4,1,2,0,4,4,3,4,4,4,3,3,3,4,4,4,4,2,4,1,2,0
"1204","SD_4_09_M","SD_4_04_W",4,0,0,0,4,3,4,4,4,4,5,4,4,4,4,5,5,4,5,4,4,1,4,3,4,4,4,4,5,4,4,4,4,5,5,4,5,4,4,1
"1205","SD_4_09_M","SD_4_05_W",4,0,0,0,4,4,4,5,4,4,3,4,4,4,4,5,5,4,5,3,4,1,4,4,4,5,4,4,3,4,4,4,4,5,5,4,5,3,4,1
"1206","SD_4_09_M","SD_4_06_W",4,0,0,0,4,4,3,3,4,4,4,4,3,4,4,4,5,5,5,4,4,1,4,4,3,3,4,4,4,4,3,4,4,4,5,5,5,4,4,1
"1207","SD_4_09_M","SD_4_07_W",4,1,1,1,3,4,3,3,4,4,4,4,2,3,5,5,4,3,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","SD_4_09_M","SD_4_08_W",4,0,0,0,3,4,3,2,4,5,4,4,3,4,4,4,5,5,5,5,4,1,3,4,3,2,4,5,4,4,3,4,4,4,5,5,5,5,4,1
"1209","SD_4_09_W","SD_4_09_M",4,0,0,0,5,3,4,5,4,5,5,3,5,5,4,5,5,4,5,4,4,1,5,3,4,5,4,5,5,3,5,5,4,5,5,4,5,4,4,1
"1210","SD_4_09_W","SD_4_08_M",4,0,0,0,4,2,3,2,4,4,4,2,3,3,5,2,3,2,3,1,1,0,4,2,3,2,4,4,4,2,3,3,5,2,3,2,3,1,1,0
"1211","SD_4_09_W","SD_4_07_M",4,1,1,1,4,1,1,1,3,2,4,2,3,4,3,4,4,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","SD_4_09_W","SD_4_06_M",4,0,1,0,4,5,4,3,4,5,4,3,3,2,5,5,4,3,5,3,1,1,4,5,4,3,4,5,4,3,3,2,5,5,4,3,5,3,1,1
"1213","SD_4_09_W","SD_4_05_M",4,0,0,0,4,4,3,3,4,4,5,4,3,2,3,4,4,2,5,1,1,0,4,4,3,3,4,4,5,4,3,2,3,4,4,2,5,1,1,0
"1214","SD_4_09_W","SD_4_04_M",4,0,0,0,5,4,4,4,5,5,5,3,2,2,3,4,5,4,4,3,2,1,5,4,4,4,5,5,5,3,2,2,3,4,5,4,4,3,2,1
"1215","SD_4_09_W","SD_4_03_M",4,0,0,0,4,4,4,2,5,5,4,3,3,2,4,5,5,4,5,4,2,1,4,4,4,2,5,5,4,3,3,2,4,5,5,4,5,4,2,1
"1216","SD_4_09_W","SD_4_02_M",4,0,0,0,5,4,4,4,3,4,5,4,4,2,4,4,4,2,4,2,2,0,5,4,4,4,3,4,5,4,4,2,4,4,4,2,4,2,2,0
"1217","SD_4_09_W","SD_4_01_M",4,0,0,0,5,5,5,4,5,5,5,5,5,3,4,5,5,3,5,3,1,1,5,5,5,4,5,5,5,5,5,3,4,5,5,3,5,3,1,1
"1218","SD_4_09_W","SD_4_14_M",4,0,0,0,5,3,3,3,4,4,5,2,2,2,3,4,5,2,4,1,1,0,5,3,3,3,4,4,5,2,2,2,3,4,5,2,4,1,1,0
"1219","SD_4_09_W","SD_4_13_M",4,0,0,0,4,5,5,4,4,5,5,5,5,5,4,5,5,4,5,5,3,1,4,5,5,4,4,5,5,5,5,5,4,5,5,4,5,5,3,1
"1220","SD_4_09_W","SD_4_12_M",4,0,1,0,4,4,3,5,4,5,5,3,3,4,4,5,5,3,4,3,3,1,4,4,3,5,4,5,5,3,3,4,4,5,5,3,4,3,3,1
"1221","SD_4_09_W","SD_4_11_M",4,0,0,0,3,4,3,2,3,3,4,4,3,2,3,4,3,1,3,1,1,0,3,4,3,2,3,3,4,4,3,2,3,4,3,1,3,1,1,0
"1222","SD_4_09_W","SD_4_10_M",4,1,1,1,4,3,3,2,4,4,4,2,2,3,4,4,5,2,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","SD_4_10_M","SD_4_10_W",4,1,1,1,4,3,3,5,4,4,4,1,1,4,4,5,3,4,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","SD_4_10_M","SD_4_11_W",4,0,0,0,4,4,3,4,3,4,4,4,1,3,3,5,3,5,4,3,4,1,4,4,3,4,3,4,4,4,1,3,3,5,3,5,4,3,4,1
"1225","SD_4_10_M","SD_4_13_W",4,1,1,1,3,2,2,2,1,4,4,3,3,3,4,4,3,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","SD_4_10_M","SD_4_01_W",4,0,1,0,3,2,2,4,3,3,3,4,4,3,1,3,2,1,2,1,1,0,3,2,2,4,3,3,3,4,4,3,1,3,2,1,2,1,1,0
"1227","SD_4_10_M","SD_4_02_W",4,0,0,0,4,4,3,3,2,2,3,2,1,1,4,4,4,2,2,1,1,0,4,4,3,3,2,2,3,2,1,1,4,4,4,2,2,1,1,0
"1228","SD_4_10_M","SD_4_03_W",4,0,0,0,4,3,3,5,5,5,5,1,3,5,5,4,4,4,5,3,3,1,4,3,3,5,5,5,5,1,3,5,5,4,4,4,5,3,3,1
"1229","SD_4_10_M","SD_4_04_W",4,0,0,0,3,2,2,4,2,3,3,4,4,4,4,3,2,2,2,1,1,0,3,2,2,4,2,3,3,4,4,4,4,3,2,2,2,1,1,0
"1230","SD_4_10_M","SD_4_05_W",4,0,0,0,4,4,4,5,1,4,4,4,4,5,4,3,5,3,5,1,1,1,4,4,4,5,1,4,4,4,4,5,4,3,5,3,5,1,1,1
"1231","SD_4_10_M","SD_4_06_W",4,0,1,0,4,2,2,3,4,3,4,4,4,1,3,3,4,1,3,1,1,0,4,2,2,3,4,3,4,4,4,1,3,3,4,1,3,1,1,0
"1232","SD_4_10_M","SD_4_07_W",4,0,0,0,5,4,3,4,3,3,4,4,3,3,1,1,3,3,4,1,1,0,5,4,3,4,3,3,4,4,3,3,1,1,3,3,4,1,1,0
"1233","SD_4_10_M","SD_4_08_W",4,0,0,0,3,2,2,5,1,3,1,4,4,4,3,3,3,1,2,1,1,0,3,2,2,5,1,3,1,4,4,4,3,3,3,1,2,1,1,0
"1234","SD_4_10_M","SD_4_09_W",4,1,1,0,4,2,3,3,2,2,3,3,3,3,3,3,2,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","SD_4_10_W","SD_4_10_M",4,1,1,1,4,4,4,4,4,4,3,3,3,3,3,3,4,4,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","SD_4_10_W","SD_4_09_M",4,0,0,0,4,4,4,4,4,5,3,2,2,4,3,3,4,4,4,3,3,1,4,4,4,4,4,5,3,2,2,4,3,3,4,4,4,3,3,1
"1237","SD_4_10_W","SD_4_08_M",4,1,1,1,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","SD_4_10_W","SD_4_07_M",4,0,0,0,4,2,3,4,4,5,4,5,4,4,4,4,4,3,5,1,1,0,4,2,3,4,4,5,4,5,4,4,4,4,4,3,5,1,1,0
"1239","SD_4_10_W","SD_4_06_M",4,1,1,1,4,3,3,4,4,4,4,2,2,2,2,4,4,4,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","SD_4_10_W","SD_4_05_M",4,0,0,0,4,4,4,4,4,4,3,3,4,4,2,2,3,3,4,1,1,0,4,4,4,4,4,4,3,3,4,4,2,2,3,3,4,1,1,0
"1241","SD_4_10_W","SD_4_04_M",4,0,0,0,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,3,3,1,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,3,3,1
"1242","SD_4_10_W","SD_4_03_M",4,0,0,0,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,1,1,0,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,1,1,0
"1243","SD_4_10_W","SD_4_02_M",4,0,0,0,4,4,4,5,4,4,4,3,3,4,4,4,4,4,4,4,3,1,4,4,4,5,4,4,4,3,3,4,4,4,4,4,4,4,3,1
"1244","SD_4_10_W","SD_4_01_M",4,0,0,0,2,3,3,3,3,2,3,3,3,3,4,4,2,2,3,1,1,0,2,3,3,3,3,2,3,3,3,3,4,4,2,2,3,1,1,0
"1245","SD_4_10_W","SD_4_14_M",4,0,0,0,4,3,3,4,4,5,4,3,3,4,4,5,5,4,4,2,2,1,4,3,3,4,4,5,4,3,3,4,4,5,5,4,4,2,2,1
"1246","SD_4_10_W","SD_4_13_M",4,0,0,0,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,1,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,3,1
"1247","SD_4_10_W","SD_4_12_M",4,0,1,0,4,4,4,5,4,4,4,3,3,4,3,4,3,4,4,3,3,1,4,4,4,5,4,4,4,3,3,4,3,4,3,4,4,3,3,1
"1248","SD_4_10_W","SD_4_11_M",4,0,0,0,4,3,3,4,4,4,3,3,3,3,3,3,3,2,4,1,1,0,4,3,3,4,4,4,3,3,3,3,3,3,3,2,4,1,1,0
"1249","SD_4_11_M","SD_4_11_W",4,0,0,0,4,4,2,3,4,5,3,4,2,3,2,4,4,4,5,4,3,1,4,4,2,3,4,5,3,4,2,3,2,4,4,4,5,4,3,1
"1250","SD_4_11_M","SD_4_13_W",4,0,0,0,4,3,2,4,4,2,2,3,4,2,3,3,4,3,4,4,2,0,4,3,2,4,4,2,2,3,4,2,3,3,4,3,4,4,2,0
"1251","SD_4_11_M","SD_4_01_W",4,0,0,0,2,3,4,4,3,5,3,3,2,4,2,4,5,4,5,4,4,1,2,3,4,4,3,5,3,3,2,4,2,4,5,4,5,4,4,1
"1252","SD_4_11_M","SD_4_02_W",4,0,0,0,2,4,2,3,4,4,2,4,3,2,2,3,4,3,4,2,3,1,2,4,2,3,4,4,2,4,3,2,2,3,4,3,4,2,3,1
"1253","SD_4_11_M","SD_4_03_W",4,0,0,0,4,2,2,5,2,4,4,3,3,4,1,3,4,2,4,2,2,0,4,2,2,5,2,4,4,3,3,4,1,3,4,2,4,2,2,0
"1254","SD_4_11_M","SD_4_04_W",4,0,0,0,4,3,3,4,3,4,2,4,1,4,1,4,4,4,5,4,4,1,4,3,3,4,3,4,2,4,1,4,1,4,4,4,5,4,4,1
"1255","SD_4_11_M","SD_4_05_W",4,0,0,0,2,2,2,4,4,4,2,3,2,3,2,4,4,2,3,2,2,0,2,2,2,4,4,4,2,3,2,3,2,4,4,2,3,2,2,0
"1256","SD_4_11_M","SD_4_06_W",4,0,0,0,4,4,4,2,3,4,2,3,4,1,2,3,4,3,4,3,3,0,4,4,4,2,3,4,2,3,4,1,2,3,4,3,4,3,3,0
"1257","SD_4_11_M","SD_4_07_W",4,0,0,0,4,3,2,4,4,4,2,1,1,3,2,4,4,3,4,4,2,1,4,3,2,4,4,4,2,1,1,3,2,4,4,3,4,4,2,1
"1258","SD_4_11_M","SD_4_08_W",4,0,0,0,4,2,2,4,3,4,2,3,3,4,2,2,4,5,4,4,2,1,4,2,2,4,3,4,2,3,3,4,2,2,4,5,4,4,2,1
"1259","SD_4_11_M","SD_4_09_W",4,0,0,0,2,2,1,3,4,2,1,2,2,3,3,4,4,5,3,4,2,0,2,2,1,3,4,2,1,2,2,3,3,4,4,5,3,4,2,0
"1260","SD_4_11_M","SD_4_10_W",4,0,0,0,4,3,3,4,4,4,2,2,1,2,1,3,4,4,4,4,3,1,4,3,3,4,4,4,2,2,1,2,1,3,4,4,4,4,3,1
"1261","SD_4_11_W","SD_4_11_M",4,0,0,0,1,2,3,1,3,3,5,4,3,4,5,4,3,2,4,1,1,0,1,2,3,1,3,3,5,4,3,4,5,4,3,2,4,1,1,0
"1262","SD_4_11_W","SD_4_10_M",4,0,0,0,5,4,3,4,4,5,4,3,4,3,4,5,5,4,5,3,2,0,5,4,3,4,4,5,4,3,4,3,4,5,5,4,5,3,2,0
"1263","SD_4_11_W","SD_4_09_M",4,0,0,0,4,4,3,4,4,4,5,3,3,4,4,4,4,3,4,1,1,0,4,4,3,4,4,4,5,3,3,4,4,4,4,3,4,1,1,0
"1264","SD_4_11_W","SD_4_08_M",4,0,0,0,4,2,2,2,3,3,4,5,5,3,4,4,2,2,2,1,1,0,4,2,2,2,3,3,4,5,5,3,4,4,2,2,2,1,1,0
"1265","SD_4_11_W","SD_4_07_M",4,0,0,0,4,3,3,3,4,5,5,3,3,4,5,5,5,3,5,1,2,0,4,3,3,3,4,5,5,3,3,4,5,5,5,3,5,1,2,0
"1266","SD_4_11_W","SD_4_06_M",4,0,0,0,2,4,4,4,3,3,4,4,4,5,4,5,4,3,4,1,2,0,2,4,4,4,3,3,4,4,4,5,4,5,4,3,4,1,2,0
"1267","SD_4_11_W","SD_4_05_M",4,0,0,0,4,3,3,3,3,3,5,4,4,4,5,5,3,3,3,1,1,0,4,3,3,3,3,3,5,4,4,4,5,5,3,3,3,1,1,0
"1268","SD_4_11_W","SD_4_04_M",4,1,1,1,3,3,3,3,3,3,5,5,5,5,5,5,4,4,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","SD_4_11_W","SD_4_03_M",4,0,0,0,3,4,3,2,2,3,3,3,3,4,4,4,2,2,2,1,1,0,3,4,3,2,2,3,3,3,3,4,4,4,2,2,2,1,1,0
"1270","SD_4_11_W","SD_4_02_M",4,0,0,0,4,2,2,4,4,5,5,3,3,4,4,4,5,4,5,1,3,0,4,2,2,4,4,5,5,3,3,4,4,4,5,4,5,1,3,0
"1271","SD_4_11_W","SD_4_01_M",4,0,0,0,3,4,4,4,4,5,4,5,5,4,4,4,5,2,5,1,1,0,3,4,4,4,4,5,4,5,5,4,4,4,5,2,5,1,1,0
"1272","SD_4_11_W","SD_4_14_M",4,0,0,0,4,2,2,3,4,3,4,4,3,3,3,4,4,2,3,1,1,0,4,2,2,3,4,3,4,4,3,3,3,4,4,2,3,1,1,0
"1273","SD_4_11_W","SD_4_13_M",4,0,0,0,2,4,4,2,3,4,5,5,5,5,4,5,4,3,5,1,2,0,2,4,4,2,3,4,5,5,5,5,4,5,4,3,5,1,2,0
"1274","SD_4_11_W","SD_4_12_M",4,0,0,0,4,4,3,4,2,3,4,2,2,3,4,4,3,1,3,1,1,0,4,4,3,4,2,3,4,2,2,3,4,4,3,1,3,1,1,0
"1275","SD_4_12_M","SD_4_13_W",4,0,1,0,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,0,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,0
"1276","SD_4_12_M","SD_4_01_W",4,0,0,0,3,5,4,3,3,3,3,4,4,3,3,3,3,3,3,1,1,0,3,5,4,3,3,3,3,4,4,3,3,3,3,3,3,1,1,0
"1277","SD_4_12_M","SD_4_02_W",4,0,0,0,3,4,4,3,3,3,3,4,4,3,3,3,4,3,4,1,1,0,3,4,4,3,3,3,3,4,4,3,3,3,4,3,4,1,1,0
"1278","SD_4_12_M","SD_4_03_W",4,0,1,0,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,0,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,0
"1279","SD_4_12_M","SD_4_04_W",4,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,1,1,0
"1280","SD_4_12_M","SD_4_05_W",4,1,1,1,4,3,3,4,3,4,4,3,3,4,3,4,4,3,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","SD_4_12_M","SD_4_06_W",4,1,1,1,5,3,3,5,4,4,5,3,3,5,2,2,4,3,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","SD_4_12_M","SD_4_07_W",4,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,1,1,0,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,1,1,0
"1283","SD_4_12_M","SD_4_08_W",4,0,0,0,3,3,3,3,3,5,2,2,2,2,2,4,4,4,4,4,1,0,3,3,3,3,3,5,2,2,2,2,2,4,4,4,4,4,1,0
"1284","SD_4_12_M","SD_4_09_W",4,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,1,1,0
"1285","SD_4_12_M","SD_4_10_W",4,0,1,0,4,3,3,4,3,3,5,3,3,3,3,3,4,5,5,5,4,1,4,3,3,4,3,3,5,3,3,3,3,3,4,5,5,5,4,1
"1286","SD_4_12_M","SD_4_11_W",4,0,0,0,4,3,3,4,3,3,4,3,3,4,3,3,4,4,4,4,3,1,4,3,3,4,3,3,4,3,3,4,3,3,4,4,4,4,3,1
"1287","SD_4_13_M","SD_4_13_W",4,0,0,0,3,3,3,4,3,2,1,1,1,1,1,1,3,4,4,3,4,1,3,3,3,4,3,2,1,1,1,1,1,1,3,4,4,3,4,1
"1288","SD_4_13_M","SD_4_01_W",4,0,0,0,3,4,4,4,4,4,1,1,1,1,1,1,4,4,5,3,5,1,3,4,4,4,4,4,1,1,1,1,1,1,4,4,5,3,5,1
"1289","SD_4_13_M","SD_4_02_W",4,0,0,0,4,3,2,5,3,3,1,1,1,1,1,1,4,3,4,3,3,1,4,3,2,5,3,3,1,1,1,1,1,1,4,3,4,3,3,1
"1290","SD_4_13_M","SD_4_03_W",4,0,0,0,2,2,2,4,3,2,1,1,1,1,1,1,3,2,3,3,1,0,2,2,2,4,3,2,1,1,1,1,1,1,3,2,3,3,1,0
"1291","SD_4_13_M","SD_4_04_W",4,0,1,0,3,2,2,4,4,3,1,1,1,1,1,1,5,3,5,4,4,1,3,2,2,4,4,3,1,1,1,1,1,1,5,3,5,4,4,1
"1292","SD_4_13_M","SD_4_05_W",4,0,0,0,4,2,2,4,2,3,1,1,1,1,1,1,4,2,3,2,1,0,4,2,2,4,2,3,1,1,1,1,1,1,4,2,3,2,1,0
"1293","SD_4_13_M","SD_4_06_W",4,0,0,0,4,2,2,4,3,3,1,1,1,1,1,1,4,4,4,4,3,1,4,2,2,4,3,3,1,1,1,1,1,1,4,4,4,4,3,1
"1294","SD_4_13_M","SD_4_07_W",4,0,0,0,3,2,2,4,3,3,1,1,1,1,1,1,4,2,4,2,1,0,3,2,2,4,3,3,1,1,1,1,1,1,4,2,4,2,1,0
"1295","SD_4_13_M","SD_4_08_W",4,0,0,0,3,3,3,4,3,3,1,1,1,1,1,1,5,5,4,4,4,1,3,3,3,4,3,3,1,1,1,1,1,1,5,5,4,4,4,1
"1296","SD_4_13_M","SD_4_09_W",4,0,0,0,3,2,2,3,3,3,1,1,1,1,1,1,2,2,2,2,1,0,3,2,2,3,3,3,1,1,1,1,1,1,2,2,2,2,1,0
"1297","SD_4_13_M","SD_4_10_W",4,0,0,0,4,2,2,4,3,3,1,1,1,1,1,1,3,5,3,4,3,1,4,2,2,4,3,3,1,1,1,1,1,1,3,5,3,4,3,1
"1298","SD_4_13_M","SD_4_11_W",4,0,0,0,4,4,4,4,3,4,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,3,4,1,1,1,1,1,1,4,4,4,4,4,1
"1299","SD_4_13_W","SD_4_13_M",4,0,0,0,4,5,5,3,3,4,3,4,3,4,2,4,2,2,4,1,1,0,4,5,5,3,3,4,3,4,3,4,2,4,2,2,4,1,1,0
"1300","SD_4_13_W","SD_4_12_M",4,0,1,0,4,5,5,3,2,2,3,3,3,4,4,4,2,2,3,1,1,0,4,5,5,3,2,2,3,3,3,4,4,4,2,2,3,1,1,0
"1301","SD_4_13_W","SD_4_11_M",4,0,0,0,3,4,4,3,2,3,3,4,4,4,3,3,1,1,4,1,1,0,3,4,4,3,2,3,3,4,4,4,3,3,1,1,4,1,1,0
"1302","SD_4_13_W","SD_4_10_M",4,1,1,1,5,4,4,3,4,5,5,4,4,5,4,4,4,2,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","SD_4_13_W","SD_4_09_M",4,0,0,0,3,3,3,4,4,4,4,3,3,4,4,4,4,2,4,1,1,0,3,3,3,4,4,4,4,3,3,4,4,4,4,2,4,1,1,0
"1304","SD_4_13_W","SD_4_08_M",4,0,0,0,5,4,4,3,5,5,4,4,4,1,5,5,4,4,4,1,1,0,5,4,4,3,5,5,4,4,4,1,5,5,4,4,4,1,1,0
"1305","SD_4_13_W","SD_4_07_M",4,0,0,0,3,2,2,3,4,3,4,4,4,2,3,3,2,2,3,1,1,0,3,2,2,3,4,3,4,4,4,2,3,3,2,2,3,1,1,0
"1306","SD_4_13_W","SD_4_06_M",4,0,0,0,2,3,3,4,3,3,4,4,4,3,2,3,2,2,3,1,1,0,2,3,3,4,3,3,4,4,4,3,2,3,2,2,3,1,1,0
"1307","SD_4_13_W","SD_4_05_M",4,0,0,0,4,4,4,3,4,4,4,3,3,2,4,4,3,1,4,1,1,0,4,4,4,3,4,4,4,3,3,2,4,4,3,1,4,1,1,0
"1308","SD_4_13_W","SD_4_04_M",4,0,0,0,4,3,3,2,4,4,4,4,4,3,4,4,4,2,4,1,1,0,4,3,3,2,4,4,4,4,4,3,4,4,4,2,4,1,1,0
"1309","SD_4_13_W","SD_4_03_M",4,0,0,0,4,4,4,2,3,4,4,3,3,3,4,4,4,2,4,1,1,0,4,4,4,2,3,4,4,3,3,3,4,4,4,2,4,1,1,0
"1310","SD_4_13_W","SD_4_02_M",4,0,0,0,4,4,4,3,3,4,4,3,3,4,2,3,4,2,4,1,1,0,4,4,4,3,3,4,4,3,3,4,2,3,4,2,4,1,1,0
"1311","SD_4_13_W","SD_4_01_M",4,0,0,0,3,4,4,2,2,1,4,3,3,4,3,4,1,1,2,1,1,0,3,4,4,2,2,1,4,3,3,4,3,4,1,1,2,1,1,0
"1312","SD_4_13_W","SD_4_14_M",4,0,0,0,4,4,4,4,3,5,4,3,3,4,4,4,4,4,4,1,1,0,4,4,4,4,3,5,4,3,3,4,4,4,4,4,4,1,1,0
"1313","SD_4_14_M","SD_4_01_W",4,0,0,0,3,4,3,3,4,3,2,2,1,1,3,3,2,2,3,1,1,0,3,4,3,3,4,3,2,2,1,1,3,3,2,2,3,1,1,0
"1314","SD_4_14_M","SD_4_02_W",4,0,0,0,3,4,3,4,4,3,2,2,2,3,3,3,3,2,3,1,1,0,3,4,3,4,4,3,2,2,2,3,3,3,3,2,3,1,1,0
"1315","SD_4_14_M","SD_4_03_W",4,0,1,0,5,3,3,5,4,3,4,2,2,5,4,4,2,3,4,1,1,0,5,3,3,5,4,3,4,2,2,5,4,4,2,3,4,1,1,0
"1316","SD_4_14_M","SD_4_04_W",4,0,0,0,4,3,3,4,3,4,4,2,1,4,2,3,2,2,3,1,1,0,4,3,3,4,3,4,4,2,1,4,2,3,2,2,3,1,1,0
"1317","SD_4_14_M","SD_4_05_W",4,0,0,0,4,3,3,4,5,3,4,1,1,2,4,4,4,1,4,1,1,0,4,3,3,4,5,3,4,1,1,2,4,4,4,1,4,1,1,0
"1318","SD_4_14_M","SD_4_06_W",4,1,0,0,4,4,3,3,3,4,4,4,1,3,4,4,4,4,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","SD_4_14_M","SD_4_07_W",4,0,0,0,3,3,3,3,3,4,1,1,1,1,1,3,2,1,3,1,1,0,3,3,3,3,3,4,1,1,1,1,1,3,2,1,3,1,1,0
"1320","SD_4_14_M","SD_4_08_W",4,0,0,0,3,3,3,4,4,4,1,1,1,2,2,3,4,4,3,2,1,0,3,3,3,4,4,4,1,1,1,2,2,3,4,4,3,2,1,0
"1321","SD_4_14_M","SD_4_09_W",4,0,0,0,2,3,3,3,3,4,3,1,1,1,2,3,1,1,1,1,1,0,2,3,3,3,3,4,3,1,1,1,2,3,1,1,1,1,1,0
"1322","SD_4_14_M","SD_4_10_W",4,0,0,0,5,3,3,4,4,4,4,1,1,2,2,2,3,5,3,4,2,1,5,3,3,4,4,4,4,1,1,2,2,2,3,5,3,4,2,1
"1323","SD_4_14_M","SD_4_11_W",4,0,0,0,3,2,3,3,4,5,1,3,1,1,2,4,4,4,5,3,1,1,3,2,3,3,4,5,1,3,1,1,2,4,4,4,5,3,1,1
"1324","SD_4_14_M","SD_4_13_W",4,0,0,0,3,3,3,3,4,3,1,1,1,1,3,3,2,3,3,2,1,0,3,3,3,3,4,3,1,1,1,1,3,3,2,3,3,2,1,0
"1325","SD_5_01_M","SD_5_01_W",5,0,0,0,4,3,3,3,5,5,4,4,2,2,5,4,4,4,4,2,3,0,4,3,3,3,5,5,4,4,2,2,5,4,4,4,4,2,3,0
"1326","SD_5_01_M","SD_5_02_W",5,0,0,0,4,4,3,3,4,4,4,4,2,1,4,3,4,3,5,1,3,1,4,4,3,3,4,4,4,4,2,1,4,3,4,3,5,1,3,1
"1327","SD_5_01_M","SD_5_03_W",5,0,0,0,4,2,2,3,4,4,3,2,2,2,4,4,3,3,4,1,1,0,4,2,2,3,4,4,3,2,2,2,4,4,3,3,4,1,1,0
"1328","SD_5_01_M","SD_5_04_W",5,0,0,0,4,3,3,4,4,5,3,1,1,2,3,5,5,4,5,3,3,1,4,3,3,4,4,5,3,1,1,2,3,5,5,4,5,3,3,1
"1329","SD_5_01_M","SD_5_05_W",5,0,0,0,3,3,3,3,2,3,2,2,2,2,4,4,2,2,4,1,1,0,3,3,3,3,2,3,2,2,2,2,4,4,2,2,4,1,1,0
"1330","SD_5_01_M","SD_5_06_W",5,0,0,0,4,3,3,3,5,5,4,2,2,4,5,5,5,4,5,3,4,1,4,3,3,3,5,5,4,2,2,4,5,5,5,4,5,3,4,1
"1331","SD_5_01_M","SD_5_07_W",5,0,0,0,3,2,2,3,4,5,2,5,5,3,5,4,4,2,4,1,1,0,3,2,2,3,4,5,2,5,5,3,5,4,4,2,4,1,1,0
"1332","SD_5_01_M","SD_5_08_W",5,0,0,0,4,3,3,4,5,4,3,1,1,3,5,5,3,3,4,1,1,0,4,3,3,4,5,4,3,1,1,3,5,5,3,3,4,1,1,0
"1333","SD_5_01_M","SD_5_10_W",5,0,0,0,4,3,3,4,5,5,5,3,2,2,5,5,5,4,5,5,5,1,4,3,3,4,5,5,5,3,2,2,5,5,5,4,5,5,5,1
